Video,QID,Language Query,Type,IDs,Start,End,Revision
6f5144b6,,Elephant walking on the field is going towards the left side,M,1,1,55,
6f5144b6,,Elephant entering into frame from left side is moving on the field,M,11,13,55,
6f5144b6,,Elephant entering into frame from left side is moving on the field,M,12,34,55,
6f5144b6,,Elephant entering into frame from left side is moving on the field,M,13,34,55,
6f5144b6,,Elephant walking on the field is moving towards the left side,M,1,1,55,
6f5144b6,,Elephant walking on the field is moving towards the left side,M,1,1,55,
6c736334,,Panda is getting up from the ground,M,2,6,14,
6c736334,,Panda is sitting down on the ground,M,2,15,24,
6c736334,,Panda is facing its face at the opposite of the camera,M,2,6,18,
6c736334,,Panda is touching the ground with its right hand,M,2,10,15,
6c736334,,Panda is moving its left leg,M,1,11,17,
6fcd426d,,Person on horse entering into frame from right side is going outside of the frame in left side,M,11,13,38,
6fcd426d,,Horse entering into frame from right side is going outside of the frame in left side,M,10,12,39,
6fcd426d,,Person on horse entering into frame from right side is going faster than others,M,11,13,38,
6fcd426d,,Horse entering into frame from right side is going faster than others,M,10,12,39,
6fcd426d,,Person on horse entering into frame from right side is going towards to the left side,M,13,25,50,
6fcd426d,,Horse entering into frame from right side is going towards to the left side,M,12,24,50,
6fcd426d,,Person on horse entering into frame from right side is going outside of the frame in right side,M,13,17,17,
6fcd426d,,Horse entering into frame from right side is going outside of the frame in right side,M,12,16,18,
6fcd426d,,Person on horse racing on the field is going outside of the frame in right side,M,3,1,18,
6fcd426d,,Horse racing on the field is going outside of the frame in right side,M,8,1,18,
6fcd426d,,Person on horse entering into frame from right side is going towards to the left side,M,3,23,50,
6fcd426d,,Horse entering into frame from right side is going towards to the left side,M,8,23,50,
6fcd426d,,Person on horse entering into frame from right side is going towards to the left side,M,16,26,50,
6fcd426d,,Horse entering into frame from right side is going towards to the left side,M,17,26,50,
6fcd426d,,Person on horse entering into frame from right side is going towards to the left side,M,19,29,50,
6fcd426d,,Horse entering into frame from right side is going towards to the left side,M,18,28,50,
6fcd426d,,Person on horse entering into frame from right side is going towards to the left side,M,21,39,50,
6fcd426d,,Horse entering into frame from right side is going towards to the left side,M,20,38,50,
6fcd426d,,Person on horse entering into frame from right side is going outside of the frame in right side,M,14,25,31,
6fcd426d,,Person on horse entering into frame from right side is going slower than others,M,14,34,50,
6fcd426d,,Horse entering into frame from right side is going slower than others,M,15,25,50,
6ff85ca5,,Goat is eating leaves from tree,M,6,1,47,
6ff85ca5,,Goat is eating leaves from tree,M,7,16,19,
6ff85ca5,,Goat is eating leaves from tree,M,7,28,47,
6ff85ca5,,Goat is eating leaves from tree,M,3,1,4,
6ff85ca5,,Goat is keeping its front leg on tree while eating leaves,O,6,1,47,
6ff85ca5,,Goat is eating grass from the field,M,8,14,47,
6ff85ca5,,Goat is eating grass from the field,M,3,13,47,
6ff85ca5,,Goat is eating grass from the field,M,2,11,41,
6ff85ca5,,Goat is eating leaves from tree,M,4,25,30,
6ff85ca5,,Goat is eating grass from the field,M,5,3,10,
6ff85ca5,,Goat is going inside the bush,M,1,1,47,
6ff85ca5,,Goat is moving further away from the group,M,1,1,47,
6ff85ca5,,Goat is going further away from the group,M,1,1,47,
07b5d86c,,Elephant walking on the field is going outside of the frame in right side,M,1,1,40,
07b5d86c,,Elephant walking on the field is going outside of the frame in right side,M,2,1,46,
07b5d86c,,Elephant entering into the frame from right side is walking towards to the right side,M,1,53,74,
07b5d86c,,Elephant entering into the frame from right side is walking towards to the right side,M,2,48,74,
07b5d86c,,Elephant entering into the frame from left side is walking towards to the right side,M,7,3,74,
07b5d86c,,Elephant entering into the frame from left side is walking towards to the right side,M,8,12,74,
07b5d86c,,Elephant entering into the frame from left side is walking towards to the right side,M,9,21,74,
07b5d86c,,Elephant entering into the frame from left side is walking towards to the right side,M,11,33,74,
07b5d86c,,Elephant entering into the frame from left side is going outside of the frame in left side,M,10,30,60,
07b5d86c,,Elephant entering into the frame from the left is walking relatively fast compared to the other elephants,M,11,33,74,
7a6aa1ef,,Airplane on the runway is going towards the right side,M,1,1,25,
7a6aa1ef,,Airplane on the runway is going towards the left side,M,2,1,25,
7a6aa1ef,,Airplane on the runway is passing by another airplane,M,1,1,25,
7a6aa1ef,,Airplane on the runway is passing by another airplane,M,2,1,25,
7a056996,,Monkey in the tree is coming down,M,1,1,11,
7a056996,,Monkey in the tree is coming down,M,2,1,14,
7a056996,,Monkey entering into frame from upper side is coming down,M,5,20,34,
7a056996,,Monkey is using the back of another monkey for support,M,2,14,49,
7a056996,,Monkey is using the back to give support to another monkey,M,1,14,49,
7a056996,,Monkey is providing support to another monkey by using its back,M,1,14,49,
7a056996,,Monkey using the branch of the tree with its left hand to balance itself,M,2,10,61,
7a056996,,Monkey using the branch of the tree with its left hand to balance itself,M,5,28,32,
7a056996,,Monkey using the branch of the tree with its left hand to balance itself,M,5,61,63,
7a056996,,Monkey using the branch of the tree with its left hand to balance itself,M,3,8,20,
7a056996,,Monkey using the branch of the tree with its both hand to balance itself,M,5,27,27,
7a056996,,Monkey is seated on the branch of the tree,M,3,1,63,
7a056996,,Monkey is seated on the branch of the tree,M,1,11,63,
7a056996,,Monkey is seated on the branch of the tree,M,5,34,63,
7a056996,,Monkey on the tree is looking down,M,2,24,46,
7a056996,,Monkey on the tree is looking down,M,5,46,56,
7a056996,,Monkey on the tree is looking down,M,1,25,63,
7a056996,,Monkey on the tree is looking down,M,3,26,57,
7a056996,,Monkey on the tree is looking up,M,3,21,22,
7b75dace,,Person on the bike is making a right turn,M,1,26,37,
7b75dace,,Person on the bike is making a right turn,M,2,26,37,
7b75dace,,Person on the bike is making a left turn,M,1,50,66,
7b75dace,,Person on the bike is making a left turn,M,2,50,66,
7b75dace,,Person on the bike is making a right turn,M,1,76,84,
7b75dace,,Person on the bike is making a right turn,M,2,76,90,
7b75dace,,Bike is making a right turn,M,4,26,37,
7b75dace,,Bike is making a right turn,M,3,26,37,
7b75dace,,Bike is making a left turn,M,4,50,66,
7b75dace,,Bike is making a left turn,M,3,50,66,
7b75dace,,Bike is making a right turn,M,4,76,84,
7b75dace,,Bike is making a right turn,M,3,76,90,
7bc95dc2,,Parrot is attacking another parrot,M,2,44,49,
7bc95dc2,,Parrot is attacking another parrot,M,3,44,49,
7bc95dc2,,Parrot is turning its head towards the back,M,2,29,31,
7bc95dc2,,Parrot is turning its head towards the back,M,1,24,27,
7bc95dc2,,Parrot is refraining from attacking another parrot,M,1,1,49,
7bc95dc2,,The parrot keeps its head backward,M,2,31,39,
7bc95dc2,,Parrot is shifting its head from a backward position to a forward position.,M,2,39,42,
7bc95dc2,,Parrot is shifting its head from a backward position to a forward position.,M,1,27,30,
7be91184,,Bunny is eating food from the food container,M,9,6,25,
7be91184,,Bunny is eating food from the food container,M,7,6,25,
7be91184,,Bunny is eating food from the food container,M,6,3,25,
7be91184,,Bunny is eating food from the food container,M,8,4,25,
7be91184,,Bunny is eating food from the food container,M,1,10,25,
7be91184,,Bunny is eating food from the food container,M,15,15,25,
7be91184,,Bunny is eating food from the food container,M,16,23,25,
7be91184,,Bunny entering into frame from left side is running to the food container,M,15,11,14,
7be91184,,Bunny entering into frame from left side is running to the food container,M,16,19,22,
7be91184,,Bunny is coming out from a hole,M,4,1,6,
7be91184,,Bunny is coming out from a hole,M,13,6,10,
7be91184,,Bunny is coming out from a hole,M,14,10,13,
7be91184,,Bunny entering into frame from left side is going outside of the frame in left side,M,12,3,17,
7be91184,,Bunny running on the ground is going outside of the frame in left side,M,13,11,19,
7be91184,,Bunny below the wooden floor is running towards the food container,M,2,14,25,
7bfe9b57,,Parrot is eating food from food container,M,1,7,9,
7bfe9b57,,Parrot is eating food from food container,M,1,22,34,
7bfe9b57,,Parrot is eating food from food container,M,1,39,45,
7bfe9b57,,Parrot is going from bird perch stand to food container,M,2,7,10,
7bfe9b57,,Parrot is eating food from food container,M,2,27,31,
7bfe9b57,,Parrot is eating food from food container,M,2,42,45,
7bfe9b57,,Parrot is eating food from food container,M,3,1,6,
7bfe9b57,,Parrot ic coming from food container to bird perch stand,M,5,2,6,
7bfe9b57,,Parrot is trying to fly,M,6,35,37,
7bfe9b57,,Parrot is going outside of the frame in the bottom side,M,7,1,14,
7c78e351,,Sheep is eating food from a person,M,4,12,25,
7c78e351,,Sheep is eating food from a person,M,2,56,59,
7c78e351,,Sheep is looking for something in the tire,M,1,4,20,
7c78e351,,Sheep is looking for something in the tire,M,4,35,66,
7c78e351,,Sheep is looking for something in the tire,M,2,14,22,
7c78e351,,Sheep walking on the area is going towards the right side,M,1,39,66,
7c78e351,,Sheep moving on the area is going outside of the frame in right side,M,3,1,59,
7c78e351,,Sheep is looking towards the camera,M,3,42,44,
7c78e351,,Person is picking up food from the ground,M,5,29,35,
7c5462f5,,Bear is asserting dominance in the fight with another bear,M,1,1,33,
7c5462f5,,Bear is being dominated during the fight with another bear,M,2,1,33,
7c5462f5,,Bear is keeping his right hand on the head of another bear during fight,M,1,9,23,
7c5462f5,,Bear is tilting its head to the right during the fight,M,2,27,30,
7c5462f5,,Bear is forcing another bear to move towards the water during fighting,M,2,5,11,
7c5462f5,,Bear is being forced by another bear to move towards the water during fighting,M,1,5,11,
7e709e2d,,Baby goat is disturbing another baby goat with its head,M,1,7,126,
7e709e2d,,Baby goat is using its head to disturb another goat,M,1,7,126,
7e709e2d,,Baby goat is being disturbed by another baby goat,M,2,7,126,
7e709e2d,,Baby goat is looking down,M,2,17,26,
7e709e2d,,Baby goat is looking down,M,2,64,72,
7e709e2d,,Baby goat is going outside of the frame in right side from wooden floor,M,2,122,127,
7f0b7662,,Person on bicycle crosses five lampposts,M,7,1,66,
7f0b7662,,Person on bicycle crosses five lampposts,M,1,1,66,
7f0b7662,,Person on bicycle crosses four lampposts,M,3,1,66,
7f0b7662,,Person on bicycle crosses four lampposts,M,5,1,66,
7f0b7662,,Person on bicycle crosses four lampposts,M,10,1,66,
7f0b7662,,Person on bicycle crosses four lampposts,M,16,1,66,
7f0b7662,,Person on bicycle crosses four lampposts,M,14,1,66,
7f0b7662,,Person on bicycle crosses four lampposts,M,9,1,66,
7f0b7662,,Bicycle crosses five lampposts,M,8,1,66,
7f0b7662,,Bicycle crosses five lampposts,M,2,1,66,
7f0b7662,,Bicycle crosses four lampposts,M,4,1,66,
7f0b7662,,Bicycle crosses four lampposts,M,6,1,66,
7f0b7662,,Bicycle crosses four lampposts,M,12,1,66,
7f0b7662,,Bicycle crosses four lampposts,M,17,1,66,
7f0b7662,,Bicycle crosses four lampposts,M,15,1,66,
7f0b7662,,Bicycle crosses four lampposts,M,11,1,66,
7f0b7662,,Person on the bicycle passes by five lampposts.,M,7,1,66,
7f0b7662,,Person on the bicycle passes by five lampposts.,M,1,1,66,
7f0b7662,,Person on the bicycle passes by four lampposts.,M,3,1,66,
7f0b7662,,Person on the bicycle passes by four lampposts.,M,5,1,66,
7f0b7662,,Person on the bicycle passes by four lampposts.,M,10,1,66,
7f0b7662,,Person on the bicycle passes by four lampposts.,M,16,1,66,
7f0b7662,,Person on the bicycle passes by four lampposts.,M,14,1,66,
7f0b7662,,Person on the bicycle passes by four lampposts.,M,9,1,66,
7f0b7662,,Bicycle passes by five lampposts.,M,8,1,66,
7f0b7662,,Bicycle passes by five lampposts.,M,2,1,66,
7f0b7662,,Bicycle passes by four lampposts.,M,4,1,66,
7f0b7662,,Bicycle passes by four lampposts.,M,6,1,66,
7f0b7662,,Bicycle passes by four lampposts.,M,12,1,66,
7f0b7662,,Bicycle passes by four lampposts.,M,17,1,66,
7f0b7662,,Bicycle passes by four lampposts.,M,15,1,66,
7f0b7662,,Bicycle passes by four lampposts.,M,11,1,66,
7f54c579,,Baby dog is pushing another baby dog with its head,M,2,19,28,
7f54c579,,Baby dog is using its head to push another baby dog,M,2,19,28,
7f54c579,,Baby dog is being pushed by another dog,M,1,19,28,
7f54c579,,Baby dog isis tumbling onto the ground,M,2,29,31,
7f54c579,,Baby dog isis tumbling onto the ground,M,2,39,44,
7f54c579,,Baby dog isis tumbling onto the ground,M,1,3,46,
7f54c579,,Baby dog moving on the ground completes one cycle,M,1,1,39,
7f54c579,,Baby dog moving on the ground completes one cycle,M,2,1,39,
7fe2bf77,,Zebra walking on the field is going outside of the frame in left side,M,2,10,38,
7fe2bf77,,Zebra entering into frame from right side is going outside of the frame in right side,M,6,22,34,
7fe2bf77,,Zebra entering into frame from right side is going towards the another zebra,M,7,30,52,
7fe2bf77,,Zebra walking on the field is standing in left side,M,3,18,61,
7fe2bf77,,Zebra coming from right side is standing in the middle of the frame,M,5,12,61,
7fe2bf77,,Deer running on the field is going outside of the frame in right side,M,1,40,47,
7fe2bf77,,Deer is eating grass on the field,M,1,11,33,
7fe2bf77,,Deer is eating grass on the field,M,4,1,42,
11e16068,,Bunny is keeping its front legs on the wall of the cage,M,1,1,31,
11e16068,,Bunny is keeping its front legs on the wall of the cage,M,1,53,67,
11e16068,,Bunny is keeping its front legs on the wall of the cage,M,3,64,67,
11e16068,,Bunny is trying to walk on top of the another bunny,M,2,33,53,
11e16068,,Bunny is going to left side,M,1,31,50,
11e16068,,Bunny is going to left side,M,3,49,60,
11e16068,,Bunny is trying to go left side and then coming back to its initial position,M,2,33,51,
12fdc864,,Zebra is drinking water,M,2,3,7,
12fdc864,,Zebra is drinking water,M,4,8,42,
