Video,Query ID,Language Query,Type,IDs,Start,End,Revision
MOT20-02,219,Person coming from left side is going to right side,M,292,894,1233,
MOT20-02,219,Person coming from left side is going to right side,M,294,958,1301,
MOT20-02,220,Person coming from left side is walking to right side,M,20,1,429,
MOT20-02,220,Person coming from left side is walking to right side,M,21,1,429,
MOT20-02,220,Person coming from left side is walking to right side,M,22,1,429,
MOT20-02,220,Person coming from left side is walking to right side,M,23,1,429,
MOT20-02,220,Person coming from left side is walking to right side,M,15,418,1454,
MOT20-02,220,Person coming from left side is walking to right side,M,12,959,1473,
MOT20-02,220,Person coming from left side is walking to right side,M,13,969,1479,
MOT20-02,220,Person coming from left side is walking to right side,M,14,978,1494,
MOT20-02,220,Person coming from left side is walking to right side,M,11,731,1544,
MOT20-02,220,Person coming from left side is walking to right side,M,34,1281,1816,
MOT20-02,220,Person coming from left side is walking to right side,M,31,1268,1820,
MOT20-02,220,Person coming from left side is walking to right side,M,38,1325,1834,
MOT20-02,220,Person coming from left side is walking to right side,M,37,1331,1836,
MOT20-02,220,Person coming from left side is walking to right side,M,43,1404,1880,
MOT20-02,220,Person coming from left side is walking to right side,M,35,1331,1928,
MOT20-02,220,Person coming from left side is walking to right side,M,45,1427,1945,
MOT20-02,220,Person coming from left side is walking to right side,M,42,1410,1953,
MOT20-02,220,Person coming from left side is walking to right side,M,44,1416,1995,
MOT20-02,220,Person coming from left side is walking to right side,M,39,1392,2008,
MOT20-02,220,Person coming from left side is walking to right side,M,55,427,1765,
MOT20-02,220,Person coming from left side is walking to right side,M,46,1442,1885,
MOT20-02,220,Person coming from left side is walking to right side,M,56,1358,1941,
MOT20-02,220,Person coming from left side is walking to right side,M,48,1416,1939,
MOT20-02,220,Person coming from left side is walking to right side,M,52,1732,1966,
MOT20-02,220,Person coming from left side is walking to right side,M,51,1761,2074,
MOT20-02,220,Person coming from left side is walking to right side,M,50,1644,2072,
MOT20-02,220,Person coming from left side is walking to right side,M,53,1682,2083,
MOT20-02,220,Person coming from left side is walking to right side,M,49,1625,2097,
MOT20-02,220,Person coming from left side is walking to right side,M,74,1688,2129,
MOT20-02,220,Person coming from left side is walking to right side,M,75,1621,2166,
MOT20-02,220,Person coming from left side is walking to right side,M,76,1556,2166,
MOT20-02,220,Person coming from left side is walking to right side,M,79,1606,2198,
MOT20-02,220,Person coming from left side is walking to right side,M,77,1648,2195,
MOT20-02,220,Person coming from left side is walking to right side,M,78,1665,2196,
MOT20-02,220,Person coming from left side is walking to right side,M,80,1732,2221,
MOT20-02,220,Person coming from left side is walking to right side,M,81,1732,2237,
MOT20-02,220,Person coming from left side is walking to right side,M,87,1051,2265,
MOT20-02,220,Person coming from left side is walking to right side,M,94,1707,2223,
MOT20-02,220,Person coming from left side is walking to right side,M,96,1736,2242,
MOT20-02,220,Person coming from left side is walking to right side,M,97,1807,2306,
MOT20-02,220,Person coming from left side is walking to right side,M,104,1815,2409,
MOT20-02,220,Person coming from left side is walking to right side,M,102,1997,2467,
MOT20-02,220,Person coming from left side is walking to right side,M,101,1905,2593,
MOT20-02,220,Person coming from left side is walking to right side,M,107,1487,2240,
MOT20-02,220,Person coming from left side is walking to right side,M,112,1780,2338,
MOT20-02,220,Person coming from left side is walking to right side,M,113,1761,2366,
MOT20-02,220,Person coming from left side is walking to right side,M,115,1790,2390,
MOT20-02,220,Person coming from left side is walking to right side,M,108,1928,2421,
MOT20-02,220,Person coming from left side is walking to right side,M,114,1920,2430,
MOT20-02,220,Person coming from left side is walking to right side,M,109,1922,2499,
MOT20-02,220,Person coming from left side is walking to right side,M,116,1891,2516,
MOT20-02,220,Person coming from left side is walking to right side,M,110,1887,2599,
MOT20-02,220,Person coming from left side is walking to right side,M,117,2030,2686,
MOT20-02,220,Person coming from left side is walking to right side,M,128,2175,2766,
MOT20-02,220,Person coming from left side is walking to right side,M,127,2095,2720,
MOT20-02,220,Person coming from left side is walking to right side,M,123,2085,2716,
MOT20-02,220,Person coming from left side is walking to right side,M,124,2030,2711,
MOT20-02,220,Person coming from left side is walking to right side,M,131,1987,2664,
MOT20-02,220,Person coming from left side is walking to right side,M,129,2171,2605,
MOT20-02,220,Person coming from left side is walking to right side,M,141,2179,2747,
MOT20-02,220,Person coming from left side is walking to right side,M,158,1916,2487,
MOT20-02,220,Person coming from left side is walking to right side,M,161,2043,2614,
MOT20-02,220,Person coming from left side is walking to right side,M,159,2035,2681,
MOT20-02,220,Person coming from left side is walking to right side,M,160,2082,2699,
MOT20-02,220,Person coming from left side is walking to right side,M,179,1592,2188,
MOT20-02,220,Person coming from left side is walking to right side,M,180,1596,2201,
MOT20-02,220,Person coming from left side is walking to right side,M,174,1856,2325,
MOT20-02,220,Person coming from left side is walking to right side,M,173,1760,2359,
MOT20-02,220,Person coming from left side is walking to right side,M,172,1989,2670,
MOT20-02,220,Person coming from left side is walking to right side,M,168,1812,2704,
MOT20-02,220,Person coming from left side is walking to right side,M,183,416,2199,
MOT20-02,220,Person coming from left side is walking to right side,M,187,1500,2249,
MOT20-02,220,Person coming from left side is walking to right side,M,185,1760,2350,
MOT20-02,220,Person coming from left side is walking to right side,M,181,2168,2739,
MOT20-02,220,Person coming from left side is walking to right side,M,232,40,511,
MOT20-02,220,Person coming from left side is walking to right side,M,233,77,424,
MOT20-02,220,Person coming from left side is walking to right side,M,235,96,684,
MOT20-02,220,Person coming from left side is walking to right side,M,236,106,680,
MOT20-02,220,Person coming from left side is walking to right side,M,265,152,738,
MOT20-02,220,Person coming from left side is walking to right side,M,268,144,742,
MOT20-02,220,Person coming from left side is walking to right side,M,259,626,817,
MOT20-02,220,Person coming from left side is walking to right side,M,258,474,888,
MOT20-02,220,Person coming from left side is walking to right side,M,270,310,952,
MOT20-02,220,Person coming from left side is walking to right side,M,264,397,1012,
MOT20-02,220,Person coming from left side is walking to right side,M,272,433,1000,
MOT20-02,220,Person coming from left side is walking to right side,M,271,433,1001,
MOT20-02,220,Person coming from left side is walking to right side,M,273,420,1003,
MOT20-02,220,Person coming from left side is walking to right side,M,275,534,1025,
MOT20-02,220,Person coming from left side is walking to right side,M,279,572,1066,
MOT20-02,220,Person coming from left side is walking to right side,M,280,642,1070,
MOT20-02,220,Person coming from left side is walking to right side,M,277,559,1071,
MOT20-02,220,Person coming from left side is walking to right side,M,276,497,1120,
MOT20-02,220,Person coming from left side is walking to right side,M,274,669,1122,
MOT20-02,220,Person coming from left side is walking to right side,M,278,563,1135,
MOT20-02,220,Person coming from left side is walking to right side,M,285,796,1243,
MOT20-02,220,Person coming from left side is walking to right side,M,281,713,1345,
MOT20-02,220,Person coming from left side is walking to right side,M,283,765,1347,
MOT20-02,220,Person coming from left side is walking to right side,M,282,759,1320,
MOT20-02,220,Person coming from left side is walking to right side,M,295,387,1004,
MOT20-02,220,Person coming from left side is walking to right side,M,291,867,1204,
MOT20-02,220,Person coming from left side is walking to right side,M,293,875,1212,
MOT20-02,220,Person coming from left side is walking to right side,M,292,894,1233,
MOT20-02,220,Person coming from left side is walking to right side,M,294,958,1301,
MOT20-02,221,Person coming from left side is moving towards right side,M,20,1,429,
MOT20-02,221,Person coming from left side is moving towards right side,M,21,1,429,
MOT20-02,221,Person coming from left side is moving towards right side,M,22,1,429,
MOT20-02,221,Person coming from left side is moving towards right side,M,23,1,429,
MOT20-02,221,Person coming from left side is moving towards right side,M,15,418,1454,
MOT20-02,221,Person coming from left side is moving towards right side,M,12,959,1473,
MOT20-02,221,Person coming from left side is moving towards right side,M,13,969,1479,
MOT20-02,221,Person coming from left side is moving towards right side,M,14,978,1494,
MOT20-02,221,Person coming from left side is moving towards right side,M,11,731,1544,
MOT20-02,221,Person coming from left side is moving towards right side,M,34,1281,1816,
MOT20-02,221,Person coming from left side is moving towards right side,M,31,1268,1820,
MOT20-02,221,Person coming from left side is moving towards right side,M,38,1325,1834,
MOT20-02,221,Person coming from left side is moving towards right side,M,37,1331,1836,
MOT20-02,221,Person coming from left side is moving towards right side,M,43,1404,1880,
MOT20-02,221,Person coming from left side is moving towards right side,M,35,1331,1928,
